subject,target_location,delay,trial,End_Center_X,End_Center_Y,Target_Center_X,Target_Center_Y,Initial_X,Initial_Y,Total_Time
sub3,midTopLeft,150,67,398.4077453613281,227.92562357584637,394.10418796539307,231.80953566233316,727.7142953872681,394.57144260406494,1205
sub3,cornerTopRight,50,68,1408.7750345865886,38.32440662384033,1413.8108021418252,31.67262077331543,727.7142953872681,394.57144260406494,1070
sub3,midBottomLeft,200,69,391.55059814453125,599.6934814453125,394.10418796539307,602.0952768325806,727.7142953872681,394.57144260406494,1185
sub3,midBottomRight,0,70,1056.8303629557292,609.9791870117188,1063.991130510966,602.0952768325806,727.7142953872681,394.57144260406494,1269
sub3,midTopRight,250,71,1062.5448404947917,233.639902750651,1063.991130510966,231.80953566233316,727.7142953872681,394.57144260406494,1643
sub3,midBottomLeft,100,72,394.4077453613281,593.9791870117188,394.10418796539307,602.0952768325806,727.7142953872681,394.57144260406494,1017
sub3,midBottomRight,150,73,1064.8303629557292,600.8363037109375,1063.991130510966,602.0952768325806,727.7142953872681,394.57144260406494,1360
sub3,midBottomRight,50,74,1058.5448404947917,602.5505981445312,1063.991130510966,602.0952768325806,727.7142953872681,394.57144260406494,939
sub3,cornerTopRight,200,75,1414.4895121256511,40.610127449035645,1413.8108021418252,31.67262077331543,727.7142953872681,394.57144260406494,1645
sub3,midBottomLeft,0,76,393.83636474609375,601.4078369140625,394.10418796539307,602.0952768325806,727.7142953872681,394.57144260406494,909
sub3,cornerTopLeft,250,77,41.76785850524902,34.895833015441895,44.16071605682373,31.67262077331543,727.7142953872681,394.57144260406494,1746
sub3,midBottomRight,100,78,1049.9731852213542,601.9791870117188,1063.991130510966,602.0952768325806,727.7142953872681,394.57144260406494,1427
sub3,cornerTopRight,150,79,1427.6323343912761,9.75298023223877,1413.8108021418252,31.67262077331543,727.7142953872681,394.57144260406494,1593
sub4,cornerTopRight,150,0,1430.4895121256511,30.163694381713867,1413.8108021418252,31.67262077331543,727.7142953872681,398.57144260406494,2301
sub4,cornerTopLeft,200,1,48.053579330444336,34.735130310058594,44.16071605682373,31.67262077331543,727.7142953872681,398.57144260406494,5411
sub4,cornerBottomRight,100,2,1405.4226175944011,812.8839721679688,1413.3155628840127,802.2321786880493,727.7142953872681,398.57144260406494,1953
sub4,cornerBottomLeft,250,3,39.11071672439575,807.7410888671875,43.78928747177124,802.2321786880493,727.7142953872681,398.57144260406494,2236
sub4,cornerBottomRight,50,4,1420.2797953287761,812.3126220703125,1413.3155628840127,802.2321786880493,727.7142953872681,398.57144260406494,1703
sub4,cornerTopLeft,0,5,43.48214530944824,27.306552886962894,44.16071605682373,31.67262077331543,727.7142953872681,398.57144260406494,1632
sub4,midTopRight,150,6,1065.9731852213542,230.41666666666669,1063.991130510966,231.80953566233316,727.7142953872681,398.57144260406494,1104
sub4,cornerTopRight,200,7,1424.2036234537761,30.73512840270996,1413.8108021418252,31.67262077331543,727.7142953872681,398.57144260406494,2046
sub4,cornerTopLeft,100,8,44.053579330444336,30.163694381713867,44.16071605682373,31.67262077331543,727.7142953872681,398.57144260406494,1847
sub4,midBottomLeft,250,9,391.55059814453125,614.3452758789062,394.10418796539307,602.0952768325806,727.7142953872681,398.57144260406494,1401
sub4,cornerBottomLeft,50,10,45.967863941192626,804.8839721679688,43.78928747177124,802.2321786880493,727.7142953872681,398.57144260406494,1490
sub4,midBottomRight,0,11,1059.1161295572917,602.3453369140625,1063.991130510966,602.0952768325806,727.7142953872681,398.57144260406494,1079
sub4,midTopRight,150,12,1064.2590738932292,233.27381388346356,1063.991130510966,231.80953566233316,727.7142953872681,398.57144260406494,1132
sub4,cornerTopRight,200,13,1425.3464457194011,26.163694381713867,1413.8108021418252,31.67262077331543,727.7142953872681,398.57144260406494,1959
sub4,cornerBottomLeft,100,14,45.39642992019653,799.169677734375,43.78928747177124,802.2321786880493,727.7142953872681,398.57144260406494,1809
sub4,midBottomRight,250,15,1064.2590738932292,610.3453369140625,1063.991130510966,602.0952768325806,727.7142953872681,398.57144260406494,1356
sub4,midBottomLeft,50,16,401.83636474609375,593.7738647460938,394.10418796539307,602.0952768325806,727.7142953872681,398.57144260406494,804
sub4,midBottomLeft,0,17,393.83636474609375,602.9166870117188,394.10418796539307,602.0952768325806,727.7142953872681,398.57144260406494,600
sub4,midTopLeft,150,18,389.264892578125,236.1309763590495,394.10418796539307,231.80953566233316,727.7142953872681,398.57144260406494,953
sub4,midBottomLeft,200,19,388.1220397949219,601.7738647460938,394.10418796539307,602.0952768325806,727.7142953872681,398.57144260406494,887
sub4,cornerBottomRight,100,20,1408.8512064615886,816.3126220703125,1413.3155628840127,802.2321786880493,727.7142953872681,398.57144260406494,1228
sub4,midBottomLeft,250,21,389.83636474609375,610.3453369140625,394.10418796539307,602.0952768325806,727.7142953872681,398.57144260406494,1092
sub4,cornerBottomLeft,50,22,41.39642992019653,795.169677734375,43.78928747177124,802.2321786880493,727.7142953872681,398.57144260406494,1194
sub4,cornerTopRight,0,23,1427.0609232584636,19.877981185913086,1413.8108021418252,31.67262077331543,727.7142953872681,398.57144260406494,1649
sub4,midTopLeft,150,24,392.1220397949219,236.1309763590495,394.10418796539307,231.80953566233316,727.7142953872681,398.57144260406494,1157
